20.815,864.9,872.951,808.883,835.624,807.695,840.929,832.183,808.695,831.42,802.528,770.125,779.061,784.007,788.002,786.056,741.294,779.481,748.447,773.183,808.369,788.12,810.761,20.809
20.444,845.508,861.402,797.771,920.583,784.365,864.396,803.745,884.89,789.591,729.235,728.356,824.811,746.242,585.253,767.524,817.704,731.544,834.568,752.073,839.29,750.661,798.065,21.416
23.068,817.307,965.982,2924.009,821.816,739.897,675.308,766.795,846.937,785.525,755.382,712.969,831.917,706.837,763.468,735.47,782.244,725.355,726.242,2709.397,750.116,796.259,752.195,18.677
21.621,811.022,846.137,754.083,886.398,793.304,735.703,784.201,726.757,784.651,816.129,700.773,781.115,705.499,849.411,770.33,745.985,681.836,811.692,717.102,846.452,765.112,839.325,21
22.021,830.367,977.321,2884.901,833.433,802.963,850.756,761.826,839.955,759.539,831.201,676.896,786.145,764.073,783.174,752.26,666.044,735.633,759.056,2776.866,720.057,773.29,782.319,19.342
20.423,864.705,885.367,763.543,873.145,772.809,780.91,740.728,864.213,766.425,881.715,755.057,729.805,762.921,855.079,770.404,816.263,730.659,874.136,729.446,808.906,746.521,858.35,18.55
20.496,839.872,829.854,2991.975,779.795,719.44,785.535,738.693,858.242,751.624,788.382,761.123,775.663,731.319,797.452,731.898,636.044,721.914,749.511,2683.955,704.072,743.992,714.821,20.846
20.854,829.747,762.894,729.332,784.403,754.079,772.424,732.264,768.251,758.579,746.174,709.436,732.179,759.868,741.631,721.025,729.577,719.278,709.673,759.448,719.431,706.929,774.526,21.66
21.228,875.859,790.449,2785.15,759.883,716.322,732.327,749.443,726.208,737.251,694.033,731.744,735.044,730.132,727.474,705.646,709.725,706.376,699.911,2820.551,737.263,741.108,752.867,24.311
23.91,887.567,865.622,752.787,757.536,750.408,830.56,777.998,812.446,734.979,739.154,694.081,809.485,706.228,887.024,743.484,824.097,691.627,775.342,714.8,860.479,730.536,816.586,22.964
22.354,874.107,1041.927,3094.103,852.641,754.037,900.696,771.616,917.551,777.275,899.713,753.819,907.354,741.716,845.885,744.23,766.588,695.19,726.329,2665.952,760.262,778.421,779.631,21.447
23.949,885.062,944.542,775.341,828.771,828.531,804.487,805.027,863.385,765.087,886.704,744.775,867.723,785.914,897.062,766.684,825.866,732.548,858.038,717.637,864.378,733.945,865.936,20.917
23.835,872.367,1019.249,2754.761,857.829,755.097,845.882,774.589,892.939,743.846,866.906,713.831,672.072,780.111,699.437,729.813,836.704,702.737,758.119,2739.962,735.58,781.396,751.956,21.172
24.003,858.083,1050.784,807.966,862.667,808.265,893.561,809.585,910.71,796.069,782.755,738.658,735.321,745.11,885.679,758.56,948.538,710.821,848.578,721.751,808.657,714.794,872.411,20.598
21.619,849.808,958.481,2875.2,952.492,829.716,898.601,811.775,896.112,831.856,869.334,824.405,918.201,811.522,827.138,783.886,866.349,741.804,772.383,2920.099,785.58,814.545,829.548,22.099
21.085,958.719,945.925,911.549,886.779,923.75,903.585,869.935,870.428,894.915,853.702,845.812,874.46,846.258,839.209,899.601,805.574,805.905,825.238,844.485,849.365,872.602,871.996,22.42
